iteration,N,M_min,M_max,M_ratio,alpha_true,fit_method,alpha_fit,alpha_uncertainty,convergence_status,timestamp,runtime_ms,r_squared
21,50,0.1,100.0,1000.0,2.35,ls,2.1206419519067956,0.19250228040226552,True,2026-02-03T10:10:45.638998,0.5500316619873047,0.9528881419557844
22,50,0.1,100.0,1000.0,2.35,mle,2.1788409111276072,0.16671328043969186,True,2026-02-03T10:10:45.639679,0.064849853515625,
22,50,0.1,100.0,1000.0,2.35,ls,1.9420358339464148,0.23001807206623823,True,2026-02-03T10:10:45.639692,0.5495548248291016,0.9223640193194858
23,50,0.1,100.0,1000.0,2.35,mle,2.4398623118701823,0.2036272809396691,True,2026-02-03T10:10:45.640301,0.06651878356933594,
23,50,0.1,100.0,1000.0,2.35,ls,2.2624799739396586,0.1937556668977996,True,2026-02-03T10:10:45.640313,0.4730224609375,0.964627246445648
24,50,0.1,100.0,1000.0,2.35,mle,2.2385996382712854,0.17516444067936612,True,2026-02-03T10:10:45.640901,0.06031990051269531,
24,50,0.1,100.0,1000.0,2.35,ls,1.9066322899486399,0.17285541786565592,True,2026-02-03T10:10:45.640913,0.4680156707763672,0.9455954148804513
25,50,0.1,100.0,1000.0,2.35,mle,2.686993663001924,0.23857693178547879,True,2026-02-03T10:10:45.641496,0.06079673767089844,
25,50,0.1,100.0,1000.0,2.35,ls,2.2597086847567516,0.191876581838868,True,2026-02-03T10:10:45.641508,0.4620552062988281,0.9652040903182527
26,50,0.1,100.0,1000.0,2.35,mle,2.475787088388936,0.2087078115574735,True,2026-02-03T10:10:45.642117,0.07748603820800781,
26,50,0.1,100.0,1000.0,2.35,ls,1.8902286820359184,0.17917196499172036,True,2026-02-03T10:10:45.642129,0.4715919494628906,0.9488483695022442
27,50,0.1,100.0,1000.0,2.35,mle,2.514513962210791,0.21418461857619137,True,2026-02-03T10:10:45.642810,0.06341934204101562,
27,50,0.1,100.0,1000.0,2.35,ls,2.4492035182995284,0.23184220592208749,True,2026-02-03T10:10:45.642821,0.5552768707275391,0.9653979664841914
28,50,0.1,100.0,1000.0,2.35,mle,2.4540644136727057,0.20563576143800227,True,2026-02-03T10:10:45.643466,0.08916854858398438,
28,50,0.1,100.0,1000.0,2.35,ls,1.8403990315408507,0.19355173250711138,True,2026-02-03T10:10:45.643477,0.49376487731933594,0.9377675921698719
29,50,0.1,100.0,1000.0,2.35,mle,2.1315432304135555,0.16002437828623142,True,2026-02-03T10:10:45.644123,0.10132789611816406,
29,50,0.1,100.0,1000.0,2.35,ls,1.6920723134588873,0.21486794363844078,True,2026-02-03T10:10:45.644134,0.48470497131347656,0.8985723198452555
30,50,0.1,100.0,1000.0,2.35,mle,2.2055452977263084,0.1704898510099656,True,2026-02-03T10:10:45.644802,0.09059906005859375,
30,50,0.1,100.0,1000.0,2.35,ls,1.6832118624433816,0.18869558942299255,True,2026-02-03T10:10:45.644813,0.47087669372558594,0.929882675120739
31,50,0.1,100.0,1000.0,2.35,mle,2.448870165145786,0.2049011837666916,True,2026-02-03T10:10:45.645385,0.05936622619628906,
31,50,0.1,100.0,1000.0,2.35,ls,2.1871839380603473,0.1821343975580057,True,2026-02-03T10:10:45.645397,0.45609474182128906,0.9600551527656797
32,50,0.1,100.0,1000.0,2.35,mle,2.4234144936519986,0.2013012081801088,True,2026-02-03T10:10:45.645981,0.06413459777832031,
32,50,0.1,100.0,1000.0,2.35,ls,1.8108223131582117,0.3685322192617061,True,2026-02-03T10:10:45.645993,0.4611015319824219,0.8578714132214948
33,50,0.1,100.0,1000.0,2.35,mle,2.725774707134164,0.2440613996429591,True,2026-02-03T10:10:45.646560,0.0591278076171875,
33,50,0.1,100.0,1000.0,2.35,ls,2.4510913124397464,0.09134431787395607,True,2026-02-03T10:10:45.646571,0.45228004455566406,0.9944754342895048
34,50,0.1,100.0,1000.0,2.35,mle,2.286375623456057,0.18192098529977016,True,2026-02-03T10:10:45.647270,0.058650970458984375,
34,50,0.1,100.0,1000.0,2.35,ls,1.8571878535377009,0.2334381181307756,True,2026-02-03T10:10:45.647281,0.5846023559570312,0.9004193953343802
35,50,0.1,100.0,1000.0,2.35,mle,2.1896990157889307,0.16824884832706286,True,2026-02-03T10:10:45.647858,0.059604644775390625,
35,50,0.1,100.0,1000.0,2.35,ls,1.6733541148016624,0.23229758549494778,True,2026-02-03T10:10:45.647869,0.4603862762451172,0.8811349572467584
36,50,0.1,100.0,1000.0,2.35,mle,2.194528493077966,0.16893183955519553,True,2026-02-03T10:10:45.648438,0.0591278076171875,
36,50,0.1,100.0,1000.0,2.35,ls,1.825960122407172,0.18574302001662887,True,2026-02-03T10:10:45.648448,0.4534721374511719,0.9324586046292715
37,50,0.1,100.0,1000.0,2.35,mle,2.454552233656308,0.205704749601683,True,2026-02-03T10:10:45.649013,0.058650970458984375,
37,50,0.1,100.0,1000.0,2.35,ls,2.1709279697757085,0.19504870697797172,True,2026-02-03T10:10:45.649023,0.4515647888183594,0.9612045198020632
38,50,0.1,100.0,1000.0,2.35,mle,2.3306593649252987,0.18818365207761267,True,2026-02-03T10:10:45.649601,0.0591278076171875,
38,50,0.1,100.0,1000.0,2.35,ls,2.0771015537247925,0.20650525441312922,True,2026-02-03T10:10:45.649614,0.4515647888183594,0.9352872569549088
39,50,0.1,100.0,1000.0,2.35,mle,2.1569191908453664,0.1636130810263224,True,2026-02-03T10:10:45.650175,0.058650970458984375,
39,50,0.1,100.0,1000.0,2.35,ls,1.9935060722474434,0.16267286860175584,True,2026-02-03T10:10:45.650186,0.44798851013183594,0.9615821745580919
40,50,0.1,100.0,1000.0,2.35,mle,2.5753926337018482,0.2227941628643823,True,2026-02-03T10:10:45.650832,0.07987022399902344,
40,50,0.1,100.0,1000.0,2.35,ls,2.1842776453366155,0.3448868269704889,True,2026-02-03T10:10:45.650844,0.5106925964355469,0.8891620569517845
41,50,0.1,100.0,1000.0,2.35,mle,2.322133005898488,0.18697784282027488,True,2026-02-03T10:10:45.651506,0.072479248046875,
41,50,0.1,100.0,1000.0,2.35,ls,1.8682283681120428,0.32522713810318427,True,2026-02-03T10:10:45.651517,0.47588348388671875,0.84614558194595
42,50,0.1,100.0,1000.0,2.35,mle,2.4241353821047253,0.20140315720278926,True,2026-02-03T10:10:45.652085,0.057697296142578125,
42,50,0.1,100.0,1000.0,2.35,ls,2.2822528874254218,0.16748782528972864,True,2026-02-03T10:10:45.652096,0.4527568817138672,0.9737778173442815
43,50,0.1,100.0,1000.0,2.35,mle,2.5171101943831284,0.21455178125111027,True,2026-02-03T10:10:45.652662,0.05888938903808594,
43,50,0.1,100.0,1000.0,2.35,ls,2.230702905334714,0.1331875073960705,True,2026-02-03T10:10:45.652673,0.4527568817138672,0.9824878008476309
44,50,0.1,100.0,1000.0,2.35,mle,2.7518768679926593,0.2477528026322919,True,2026-02-03T10:10:45.653237,0.058650970458984375,
44,50,0.1,100.0,1000.0,2.35,ls,2.494299337141776,0.15012442277079355,True,2026-02-03T10:10:45.653248,0.44989585876464844,0.9857170531580486
45,50,0.1,100.0,1000.0,2.35,mle,2.5262292218848197,0.21584140648796477,True,2026-02-03T10:10:45.653810,0.05841255187988281,
45,50,0.1,100.0,1000.0,2.35,ls,2.1081460100042313,0.15819434353040776,True,2026-02-03T10:10:45.653821,0.44918060302734375,0.977972403178458
46,50,0.1,100.0,1000.0,2.35,mle,2.412673398158491,0.1997821878879425,True,2026-02-03T10:10:45.654388,0.057220458984375,
46,50,0.1,100.0,1000.0,2.35,ls,1.7134454953673517,0.13839789377638673,True,2026-02-03T10:10:45.654400,0.453948974609375,0.9745674294615654
47,50,0.1,100.0,1000.0,2.35,mle,2.344196393855083,0.19009807706828646,True,2026-02-03T10:10:45.655076,0.05817413330078125,
47,50,0.1,100.0,1000.0,2.35,ls,1.7248202676789617,0.20397004475404276,True,2026-02-03T10:10:45.655085,0.5643367767333984,0.9346473964744212
48,50,0.1,100.0,1000.0,2.35,mle,2.01419845120153,0.1434293204626991,True,2026-02-03T10:10:45.655632,0.04291534423828125,
48,50,0.1,100.0,1000.0,2.35,ls,1.5802260678841387,0.11845390019105248,True,2026-02-03T10:10:45.655642,0.4589557647705078,0.951863187746175
49,50,0.1,100.0,1000.0,2.35,mle,2.3673646896959273,0.19337456888780588,True,2026-02-03T10:10:45.656070,0.043392181396484375,
49,50,0.1,100.0,1000.0,2.35,ls,2.2651813154925873,0.1364378860430861,True,2026-02-03T10:10:45.656078,0.3407001495361328,0.9821833280050205
50,50,0.1,100.0,1000.0,2.35,mle,2.322879894139402,0.18708346876826265,True,2026-02-03T10:10:45.656487,0.04076957702636719,
50,50,0.1,100.0,1000.0,2.35,ls,1.649360380395065,0.23610796065678746,True,2026-02-03T10:10:45.656495,0.3285408020019531,0.8745494537115261
51,50,0.1,100.0,1000.0,2.35,mle,2.4432244381890396,0.20410275740352302,True,2026-02-03T10:10:45.656897,0.03933906555175781,
51,50,0.1,100.0,1000.0,2.35,ls,1.9816993470689708,0.15719676036747124,True,2026-02-03T10:10:45.656905,0.3237724304199219,0.9694979825987892
52,50,0.1,100.0,1000.0,2.35,mle,2.3818262058508113,0.19541973611567734,True,2026-02-03T10:10:45.657307,0.03933906555175781,
52,50,0.1,100.0,1000.0,2.35,ls,1.5179001952968159,0.15020545429886115,True,2026-02-03T10:10:45.657315,0.3237724304199219,0.9445066137792507
53,50,0.1,100.0,1000.0,2.35,mle,2.666791002699127,0.23571984416585554,True,2026-02-03T10:10:45.657720,0.03933906555175781,
53,50,0.1,100.0,1000.0,2.35,ls,2.434150764880543,0.25386680589519656,True,2026-02-03T10:10:45.657729,0.32711029052734375,0.9484192948246478
54,50,0.1,100.0,1000.0,2.35,mle,2.233950749196308,0.17450698848138604,True,2026-02-03T10:10:45.658136,0.0400543212890625,
54,50,0.1,100.0,1000.0,2.35,ls,1.9691619563959437,0.12839967214464285,True,2026-02-03T10:10:45.658146,0.3285408020019531,0.9710981189680685
55,50,0.1,100.0,1000.0,2.35,mle,2.4969732976662726,0.2117039940070019,True,2026-02-03T10:10:45.658548,0.03910064697265625,
55,50,0.1,100.0,1000.0,2.35,ls,2.115551790069279,0.18148811851139424,True,2026-02-03T10:10:45.658556,0.32448768615722656,0.9645084383200142
56,50,0.1,100.0,1000.0,2.35,mle,2.3482872317734205,0.19067660891484478,True,2026-02-03T10:10:45.659017,0.03838539123535156,
56,50,0.1,100.0,1000.0,2.35,ls,1.8996365211199804,0.13787706837973038,True,2026-02-03T10:10:45.659025,0.3848075866699219,0.9743361458218149
57,50,0.1,100.0,1000.0,2.35,mle,2.370240628152226,0.19378128800475072,True,2026-02-03T10:10:45.659432,0.04029273986816406,
57,50,0.1,100.0,1000.0,2.35,ls,2.2484583000515626,0.1747740985752516,True,2026-02-03T10:10:45.659440,0.3292560577392578,0.9706756361172623
58,50,0.1,100.0,1000.0,2.35,mle,2.4034261516769826,0.1984744297490669,True,2026-02-03T10:10:45.659841,0.03910064697265625,
58,50,0.1,100.0,1000.0,2.35,ls,1.9791296971467869,0.19828357265579974,True,2026-02-03T10:10:45.659848,0.3230571746826172,0.9343503023569493
59,50,0.1,100.0,1000.0,2.35,mle,2.546728369836884,0.21874042379305497,True,2026-02-03T10:10:45.660249,0.03886222839355469,
59,50,0.1,100.0,1000.0,2.35,ls,1.9066141262740746,0.3067629862077769,True,2026-02-03T10:10:45.660256,0.32401084899902344,0.8853987839000469
60,50,0.1,100.0,1000.0,2.35,mle,2.330297533503055,0.1881324813871497,True,2026-02-03T10:10:45.660659,0.038623809814453125,
60,50,0.1,100.0,1000.0,2.35,ls,1.7971935331424764,0.16176108085629615,True,2026-02-03T10:10:45.660666,0.32639503479003906,0.9610700855167965
61,50,0.1,100.0,1000.0,2.35,mle,2.3573438626691923,0.19195740993906554,True,2026-02-03T10:10:45.661113,0.03910064697265625,
61,50,0.1,100.0,1000.0,2.35,ls,1.965650332571615,0.1299847413851598,True,2026-02-03T10:10:45.661121,0.370025634765625,0.9744332476575651
62,50,0.1,100.0,1000.0,2.35,mle,2.4605813560957013,0.20655739627398279,True,2026-02-03T10:10:45.661523,0.038623809814453125,
62,50,0.1,100.0,1000.0,2.35,ls,2.283068106010037,0.21253520048058988,True,2026-02-03T10:10:45.661531,0.32711029052734375,0.9584690283412821
63,50,0.1,100.0,1000.0,2.35,mle,2.465220650863839,0.20721349163207745,True,2026-02-03T10:10:45.661933,0.03910064697265625,
63,50,0.1,100.0,1000.0,2.35,ls,1.7980456480046072,0.19139733374305984,True,2026-02-03T10:10:45.661941,0.32401084899902344,0.9363415737851977
64,50,0.1,100.0,1000.0,2.35,mle,2.501490970048139,0.2123428893622813,True,2026-02-03T10:10:45.662371,0.040531158447265625,
64,50,0.1,100.0,1000.0,2.35,ls,2.3360871003026134,0.15353705126981512,True,2026-02-03T10:10:45.662379,0.3342628479003906,0.9747368804377345
65,50,0.1,100.0,1000.0,2.35,mle,2.5142854276652185,0.21415229891080942,True,2026-02-03T10:10:45.662859,0.03981590270996094,
65,50,0.1,100.0,1000.0,2.35,ls,1.7097942234387868,0.227380485745352,True,2026-02-03T10:10:45.662869,0.40030479431152344,0.9040664946635253
66,50,0.1,100.0,1000.0,2.35,mle,2.1908417815259043,0.1684104598074472,True,2026-02-03T10:10:45.663350,0.048160552978515625,
66,50,0.1,100.0,1000.0,2.35,ls,2.0528197393895615,0.13729795613896126,True,2026-02-03T10:10:45.663358,0.3407001495361328,0.9696377420343212
67,50,0.1,100.0,1000.0,2.35,mle,2.810821418734101,0.2560888209409455,True,2026-02-03T10:10:45.663767,0.04076957702636719,
67,50,0.1,100.0,1000.0,2.35,ls,2.400660429479909,0.33468957422227,True,2026-02-03T10:10:45.663775,0.3285408020019531,0.9114245017505432
68,50,0.1,100.0,1000.0,2.35,mle,2.351990037479395,0.19120026471966695,True,2026-02-03T10:10:45.664199,0.03933906555175781,
68,50,0.1,100.0,1000.0,2.35,ls,1.8301904773593765,0.24710041870414284,True,2026-02-03T10:10:45.664207,0.3447532653808594,0.8868389013648438
69,50,0.1,100.0,1000.0,2.35,mle,2.332382195115502,0.1884272970596778,True,2026-02-03T10:10:45.664610,0.03838539123535156,
69,50,0.1,100.0,1000.0,2.35,ls,1.768070638926197,0.14441608669792755,True,2026-02-03T10:10:45.664618,0.32591819763183594,0.9615109317824765
70,50,0.1,100.0,1000.0,2.35,mle,2.7038932908930002,0.2409669000817406,True,2026-02-03T10:10:45.665024,0.03886222839355469,
70,50,0.1,100.0,1000.0,2.35,ls,2.55171268208023,0.2831891770985434,True,2026-02-03T10:10:45.665031,0.32830238342285156,0.9530469255424218
71,50,0.1,100.0,1000.0,2.35,mle,2.186427704374128,0.16778621503010688,True,2026-02-03T10:10:45.665436,0.039577484130859375,
71,50,0.1,100.0,1000.0,2.35,ls,1.7816357512820098,0.1774970439129037,True,2026-02-03T10:10:45.665444,0.32711029052734375,0.935036276133767
72,50,0.1,100.0,1000.0,2.35,mle,2.183887122186878,0.1674269224515536,True,2026-02-03T10:10:45.665854,0.03933906555175781,
72,50,0.1,100.0,1000.0,2.35,ls,1.8263218781158514,0.3312176330192809,True,2026-02-03T10:10:45.665862,0.3325939178466797,0.8587721880898384
73,50,0.1,100.0,1000.0,2.35,mle,2.277770419613214,0.18070402570161676,True,2026-02-03T10:10:45.666357,0.03910064697265625,
73,50,0.1,100.0,1000.0,2.35,ls,2.1340541239580357,0.13309743756390632,True,2026-02-03T10:10:45.666374,0.41675567626953125,0.9734930698702366
74,50,0.1,100.0,1000.0,2.35,mle,2.487165468162987,0.21031695745690296,True,2026-02-03T10:10:45.666787,0.041484832763671875,
74,50,0.1,100.0,1000.0,2.35,ls,1.716113248151332,0.09446558621334655,True,2026-02-03T10:10:45.666796,0.32901763916015625,0.9850756661556902
75,50,0.1,100.0,1000.0,2.35,mle,2.345775707267226,0.1903214257129555,True,2026-02-03T10:10:45.667229,0.038623809814453125,
75,50,0.1,100.0,1000.0,2.35,ls,1.7907750704092755,0.18360676019386618,True,2026-02-03T10:10:45.667236,0.35572052001953125,0.9406687855044735
76,50,0.1,100.0,1000.0,2.35,mle,2.4130972708197165,0.19984213253456495,True,2026-02-03T10:10:45.667640,0.038623809814453125,
76,50,0.1,100.0,1000.0,2.35,ls,1.9867519883365763,0.32591026036713266,True,2026-02-03T10:10:45.667648,0.32591819763183594,0.8814079150795183
77,50,0.1,100.0,1000.0,2.35,mle,2.58348082873997,0.2239380063761854,True,2026-02-03T10:10:45.668050,0.03933906555175781,
77,50,0.1,100.0,1000.0,2.35,ls,1.9567385568615143,0.21779046756313042,True,2026-02-03T10:10:45.668058,0.32448768615722656,0.9416714049030931
78,50,0.1,100.0,1000.0,2.35,mle,2.1768598032339703,0.16643310947452128,True,2026-02-03T10:10:45.668516,0.03886222839355469,
78,50,0.1,100.0,1000.0,2.35,ls,1.7951173166250443,0.14246549911408454,True,2026-02-03T10:10:45.668533,0.37980079650878906,0.9694692292175606
79,50,0.1,100.0,1000.0,2.35,mle,2.3542356020147315,0.19151783550177262,True,2026-02-03T10:10:45.668958,0.04172325134277344,
79,50,0.1,100.0,1000.0,2.35,ls,1.9496927473093926,0.2614830928389897,True,2026-02-03T10:10:45.668966,0.3399848937988281,0.9174865780913483
80,50,0.1,100.0,1000.0,2.35,mle,2.4140287842091235,0.1999738684214481,True,2026-02-03T10:10:45.669371,0.03886222839355469,
80,50,0.1,100.0,1000.0,2.35,ls,2.2809411292265844,0.20596056779518687,True,2026-02-03T10:10:45.669378,0.3268718719482422,0.9533610603629888
81,50,0.1,100.0,1000.0,2.35,mle,2.774816948710961,0.25099701995966744,True,2026-02-03T10:10:45.669786,0.03981590270996094,
81,50,0.1,100.0,1000.0,2.35,ls,2.1335145750294395,0.1989802503614715,True,2026-02-03T10:10:45.669794,0.3292560577392578,0.9663770872654182
82,50,0.1,100.0,1000.0,2.35,mle,2.3036494678001542,0.18436387579434454,True,2026-02-03T10:10:45.670207,0.03910064697265625,
82,50,0.1,100.0,1000.0,2.35,ls,2.067523785715395,0.286448028376155,True,2026-02-03T10:10:45.670215,0.3361701965332031,0.8967237269450876
83,50,0.1,100.0,1000.0,2.35,mle,2.3536834968517417,0.191439756040837,True,2026-02-03T10:10:45.670717,0.06580352783203125,
83,50,0.1,100.0,1000.0,2.35,ls,1.9428595911591917,0.1675998980813904,True,2026-02-03T10:10:45.670733,0.39577484130859375,0.9641269027455781
84,50,0.1,100.0,1000.0,2.35,mle,2.305409070862507,0.1846127212458618,True,2026-02-03T10:10:45.671306,0.05316734313964844,
84,50,0.1,100.0,1000.0,2.35,ls,1.9741584577794267,0.19051165987690313,True,2026-02-03T10:10:45.671313,0.4658699035644531,0.9470803249094152
85,50,0.1,100.0,1000.0,2.35,mle,2.407521898394555,0.19905365580467055,True,2026-02-03T10:10:45.671721,0.039577484130859375,
85,50,0.1,100.0,1000.0,2.35,ls,1.939587491367834,0.1603639490292374,True,2026-02-03T10:10:45.671728,0.32711029052734375,0.9481485271329432
86,50,0.1,100.0,1000.0,2.35,mle,2.1721910091591283,0.1657728422844644,True,2026-02-03T10:10:45.672132,0.03910064697265625,
86,50,0.1,100.0,1000.0,2.35,ls,1.494172692963081,0.2048291192862562,True,2026-02-03T10:10:45.672141,0.3256797790527344,0.8986709945379648
87,50,0.1,100.0,1000.0,2.35,mle,2.2407256679339547,0.17546510667766158,True,2026-02-03T10:10:45.672551,0.0400543212890625,
87,50,0.1,100.0,1000.0,2.35,ls,1.84016183809008,0.14088186388871687,True,2026-02-03T10:10:45.672558,0.33211708068847656,0.9605875762842193
88,50,0.1,100.0,1000.0,2.35,mle,2.395837945328042,0.19740129531579115,True,2026-02-03T10:10:45.672963,0.039577484130859375,
88,50,0.1,100.0,1000.0,2.35,ls,1.9450656357862672,0.2680907173156585,True,2026-02-03T10:10:45.672979,0.3261566162109375,0.8976784561739894
89,50,0.1,100.0,1000.0,2.35,mle,2.367134677549001,0.19334204025803653,True,2026-02-03T10:10:45.673391,0.04029273986816406,
89,50,0.1,100.0,1000.0,2.35,ls,2.1508817208491497,0.2007944968044449,True,2026-02-03T10:10:45.673399,0.3275871276855469,0.9425022325679877
90,50,0.1,100.0,1000.0,2.35,mle,2.79725191945312,0.25416980394916794,True,2026-02-03T10:10:45.673802,0.03981590270996094,
90,50,0.1,100.0,1000.0,2.35,ls,2.5578276750816213,0.15111868312472168,True,2026-02-03T10:10:45.673810,0.32448768615722656,0.9862300620083388
91,50,0.1,100.0,1000.0,2.35,mle,2.0758311320062752,0.1521454977706474,True,2026-02-03T10:10:45.674252,0.03886222839355469,
91,50,0.1,100.0,1000.0,2.35,ls,1.6301892351139917,0.17722269684248793,True,2026-02-03T10:10:45.674260,0.36406517028808594,0.9235916732940375
92,50,0.1,100.0,1000.0,2.35,mle,2.675379513081384,0.23693444295217253,True,2026-02-03T10:10:45.674716,0.04839897155761719,
92,50,0.1,100.0,1000.0,2.35,ls,2.12844507061323,0.19196751801005055,True,2026-02-03T10:10:45.674724,0.33974647521972656,0.9761778577568869
93,50,0.1,100.0,1000.0,2.35,mle,2.369346020811367,0.19365477142130658,True,2026-02-03T10:10:45.675162,0.03933906555175781,
93,50,0.1,100.0,1000.0,2.35,ls,2.087291998472537,0.255952067852706,True,2026-02-03T10:10:45.675250,0.3597736358642578,0.9172461834252195
94,50,0.1,100.0,1000.0,2.35,mle,2.2005883886349467,0.16978883820352017,True,2026-02-03T10:10:45.675692,0.046253204345703125,
94,50,0.1,100.0,1000.0,2.35,ls,1.8178836882642586,0.11912098948009348,True,2026-02-03T10:10:45.675699,0.3407001495361328,0.9708202696484911
95,50,0.1,100.0,1000.0,2.35,mle,2.096357304667527,0.15504833694676282,True,2026-02-03T10:10:45.676157,0.052928924560546875,
95,50,0.1,100.0,1000.0,2.35,ls,1.5512225537776763,0.12562193655102913,True,2026-02-03T10:10:45.676165,0.33926963806152344,0.9561077711098727
96,50,0.1,100.0,1000.0,2.35,mle,2.37060142676234,0.19383231263352152,True,2026-02-03T10:10:45.676574,0.03933906555175781,
96,50,0.1,100.0,1000.0,2.35,ls,1.7094473257885918,0.18338648436810162,True,2026-02-03T10:10:45.676582,0.3304481506347656,0.9354084449612805
97,50,0.1,100.0,1000.0,2.35,mle,2.317291730902041,0.1862931831443596,True,2026-02-03T10:10:45.676995,0.04696846008300781,
97,50,0.1,100.0,1000.0,2.35,ls,1.7343270599419078,0.15095153159761399,True,2026-02-03T10:10:45.677003,0.3275871276855469,0.9565229860561788
98,50,0.1,100.0,1000.0,2.35,mle,2.369306925580406,0.19364924252072166,True,2026-02-03T10:10:45.677405,0.03910064697265625,
98,50,0.1,100.0,1000.0,2.35,ls,1.9043874395356555,0.2402868750077154,True,2026-02-03T10:10:45.677423,0.32401084899902344,0.9128073530220727
99,50,0.1,100.0,1000.0,2.35,mle,2.3263348093781815,0.1875720675670158,True,2026-02-03T10:10:45.677830,0.03981590270996094,
99,50,0.1,100.0,1000.0,2.35,ls,2.0087735552237636,0.20687975967902283,True,2026-02-03T10:10:45.677839,0.3273487091064453,0.9496380923271647
0,100,0.1,100.0,1000.0,2.35,mle,2.4589877924824854,0.14589877924824854,True,2026-02-03T10:10:45.697760,0.08702278137207031,
0,100,0.1,100.0,1000.0,2.35,ls,2.416583050785435,0.2494632663511619,True,2026-02-03T10:10:45.697771,0.5118846893310547,0.939904137775927
1,100,0.1,100.0,1000.0,2.35,mle,2.4233544460387932,0.1423354446038793,True,2026-02-03T10:10:45.698219,0.041961669921875,
1,100,0.1,100.0,1000.0,2.35,ls,1.7232511224090952,0.15343327923188432,True,2026-02-03T10:10:45.698227,0.35834312438964844,0.940361485883677
2,100,0.1,100.0,1000.0,2.35,mle,2.3167618209359233,0.13167618209359233,True,2026-02-03T10:10:45.698651,0.041484832763671875,
2,100,0.1,100.0,1000.0,2.35,ls,2.165743282307498,0.11784104447346368,True,2026-02-03T10:10:45.698659,0.3390312194824219,0.9796965961313807
3,100,0.1,100.0,1000.0,2.35,mle,2.4142284760826174,0.14142284760826174,True,2026-02-03T10:10:45.699436,0.08034706115722656,
3,100,0.1,100.0,1000.0,2.35,ls,2.1493987159117443,0.16024810540973375,True,2026-02-03T10:10:45.699450,0.6411075592041016,0.9625482275760973
4,100,0.1,100.0,1000.0,2.35,mle,2.2716377553043383,0.12716377553043384,True,2026-02-03T10:10:45.699966,0.06413459777832031,
4,100,0.1,100.0,1000.0,2.35,ls,1.929444167084094,0.08944854523683433,True,2026-02-03T10:10:45.699975,0.39076805114746094,0.9830968202311251
5,100,0.1,100.0,1000.0,2.35,mle,2.369835788540795,0.1369835788540795,True,2026-02-03T10:10:45.700476,0.04410743713378906,
5,100,0.1,100.0,1000.0,2.35,ls,1.830949439938159,0.14174379327175973,True,2026-02-03T10:10:45.700485,0.4127025604248047,0.9597370404536746
6,100,0.1,100.0,1000.0,2.35,mle,2.576695102578581,0.1576695102578581,True,2026-02-03T10:10:45.700923,0.04673004150390625,
6,100,0.1,100.0,1000.0,2.35,ls,2.7438724527015483,0.3695816953416453,True,2026-02-03T10:10:45.700931,0.34689903259277344,0.9323406707070696
7,100,0.1,100.0,1000.0,2.35,mle,2.2078300461016043,0.12078300461016042,True,2026-02-03T10:10:45.701360,0.043392181396484375,
7,100,0.1,100.0,1000.0,2.35,ls,1.7401263392890138,0.13304116987196932,True,2026-02-03T10:10:45.701367,0.3390312194824219,0.9500211419925256
8,100,0.1,100.0,1000.0,2.35,mle,2.330948752881998,0.1330948752881998,True,2026-02-03T10:10:45.701854,0.04076957702636719,
8,100,0.1,100.0,1000.0,2.35,ls,2.0225757834831852,0.17140335412234084,True,2026-02-03T10:10:45.701862,0.4031658172607422,0.9586897009892552
9,100,0.1,100.0,1000.0,2.35,mle,2.4698446428113074,0.14698446428113074,True,2026-02-03T10:10:45.702284,0.04100799560546875,
9,100,0.1,100.0,1000.0,2.35,ls,2.3429003490693097,0.10021253072071003,True,2026-02-03T10:10:45.702292,0.3383159637451172,0.9891420870185782
10,100,0.1,100.0,1000.0,2.35,mle,2.517262473793851,0.1517262473793851,True,2026-02-03T10:10:45.702718,0.0400543212890625,
10,100,0.1,100.0,1000.0,2.35,ls,2.3817664286574525,0.12662486717004665,True,2026-02-03T10:10:45.702727,0.34356117248535156,0.9833241635050913
11,100,0.1,100.0,1000.0,2.35,mle,2.2937102873468356,0.12937102873468356,True,2026-02-03T10:10:45.703240,0.04076957702636719,
11,100,0.1,100.0,1000.0,2.35,ls,2.1022509783250127,0.12389896630730457,True,2026-02-03T10:10:45.703248,0.4298686981201172,0.9795845288332385
12,100,0.1,100.0,1000.0,2.35,mle,2.454014242679402,0.14540142426794017,True,2026-02-03T10:10:45.703666,0.04076957702636719,
12,100,0.1,100.0,1000.0,2.35,ls,2.17307526870939,0.12783482735569088,True,2026-02-03T10:10:45.703674,0.3345012664794922,0.9796588750440136
13,100,0.1,100.0,1000.0,2.35,mle,2.3784303023392193,0.13784303023392191,True,2026-02-03T10:10:45.704084,0.03933906555175781,
13,100,0.1,100.0,1000.0,2.35,ls,2.112800280183418,0.13351625014428511,True,2026-02-03T10:10:45.704100,0.3299713134765625,0.9690412364811536
14,100,0.1,100.0,1000.0,2.35,mle,2.6516230654712336,0.16516230654712336,True,2026-02-03T10:10:45.704518,0.03981590270996094,
14,100,0.1,100.0,1000.0,2.35,ls,1.8709577635650703,0.2122733920756772,True,2026-02-03T10:10:45.704526,0.33402442932128906,0.9283025137124629
15,100,0.1,100.0,1000.0,2.35,mle,2.3234652378787697,0.13234652378787698,True,2026-02-03T10:10:45.704973,0.03886222839355469,
15,100,0.1,100.0,1000.0,2.35,ls,1.8286708644046925,0.13006315499789628,True,2026-02-03T10:10:45.704981,0.3681182861328125,0.9658002575676164
